año,municipio,poblacion,pct_poverty,median_hh_income,pct_unemployment,pct_bachelors_plus,median_age,area_km2,densidad_pob_km2,fuente
1959,Ceiba,9083.0,,,,,,77.4,117.4,estimado_poblacion
1960,Ceiba,9106.0,,,,,,77.4,117.6,estimado_poblacion
1961,Ceiba,9228.0,,,,,,77.4,119.2,estimado_poblacion
1962,Ceiba,9354.0,,,,,,77.4,120.9,estimado_poblacion
1963,Ceiba,9478.0,,,,,,77.4,122.5,estimado_poblacion
1964,Ceiba,9600.0,,,,,,77.4,124.0,estimado_poblacion
1965,Ceiba,9725.0,,,,,,77.4,125.6,estimado_poblacion
1966,Ceiba,9847.0,,,,,,77.4,127.2,estimado_poblacion
1967,Ceiba,9971.0,,,,,,77.4,128.8,estimado_poblacion
1968,Ceiba,10096.0,,,,,,77.4,130.4,estimado_poblacion
1969,Ceiba,10216.0,,,,,,77.4,132.0,estimado_poblacion
1970,Ceiba,10428.0,63.0,2300.0,17.0,5.0,28.0,77.4,134.7,censo_decenal
1971,Ceiba,10889.0,62.4,2640.0,17.0,5.4,28.3,77.4,140.7,estimado_anual
1972,Ceiba,11356.0,61.8,2980.0,17.0,5.8,28.6,77.4,146.7,estimado_anual
1973,Ceiba,11817.0,61.2,3320.0,17.0,6.2,28.9,77.4,152.7,estimado_anual
1974,Ceiba,12278.0,60.6,3660.0,17.0,6.6,29.2,77.4,158.6,estimado_anual
1975,Ceiba,12744.0,60.0,4000.0,17.0,7.0,29.5,77.4,164.7,estimado_anual
1976,Ceiba,13204.0,59.4,4340.0,17.0,7.4,29.8,77.4,170.6,estimado_anual
1977,Ceiba,13668.0,58.8,4680.0,17.0,7.8,30.1,77.4,176.6,estimado_anual
1978,Ceiba,14134.0,58.2,5020.0,17.0,8.2,30.4,77.4,182.6,estimado_anual
1979,Ceiba,14591.0,57.6,5360.0,17.0,8.6,30.7,77.4,188.5,estimado_anual
1980,Ceiba,14991.0,57.0,5700.0,17.0,9.0,31.0,77.4,193.7,censo_decenal
1981,Ceiba,15176.0,56.6,6120.0,16.8,9.3,31.3,77.4,196.1,estimado_anual
1982,Ceiba,15370.0,56.2,6540.0,16.6,9.6,31.6,77.4,198.6,estimado_anual
1983,Ceiba,15572.0,55.8,6960.0,16.4,9.9,31.9,77.4,201.2,estimado_anual
1984,Ceiba,15780.0,55.4,7380.0,16.2,10.2,32.2,77.4,203.9,estimado_anual
1985,Ceiba,15996.0,55.0,7800.0,16.0,10.5,32.5,77.4,206.7,estimado_anual
1986,Ceiba,16221.0,54.6,8220.0,15.8,10.8,32.8,77.4,209.6,estimado_anual
1987,Ceiba,16457.0,54.2,8640.0,15.6,11.1,33.1,77.4,212.6,estimado_anual
1988,Ceiba,16698.0,53.8,9060.0,15.4,11.4,33.4,77.4,215.7,estimado_anual
1989,Ceiba,16947.0,53.4,9480.0,15.2,11.7,33.7,77.4,219.0,estimado_anual
1990,Ceiba,17157.0,53.0,9900.0,15.0,12.0,34.0,77.4,221.7,censo_decenal
1991,Ceiba,17216.0,52.7,10710.0,14.8,12.4,34.4,77.4,222.4,estimado_anual
1992,Ceiba,17282.0,52.4,11520.0,14.6,12.8,34.8,77.4,223.3,estimado_anual
1993,Ceiba,17351.0,52.1,12330.0,14.4,13.2,35.2,77.4,224.2,estimado_anual
1994,Ceiba,17425.0,51.8,13140.0,14.2,13.6,35.6,77.4,225.1,estimado_anual
1995,Ceiba,17510.0,51.5,13950.0,14.0,14.0,36.0,77.4,226.2,estimado_anual
1996,Ceiba,17600.0,51.2,14760.0,13.8,14.4,36.4,77.4,227.4,estimado_anual
1997,Ceiba,17697.0,50.9,15570.0,13.6,14.8,36.8,77.4,228.6,estimado_anual
1998,Ceiba,17805.0,50.6,16380.0,13.4,15.2,37.2,77.4,230.0,estimado_anual
1999,Ceiba,17916.0,50.3,17190.0,13.2,15.6,37.6,77.4,231.5,estimado_anual
2000,Ceiba,17903.0,50.0,18000.0,13.0,16.0,38.0,77.4,231.3,censo_decenal
2001,Ceiba,17530.0,48.9,18040.0,13.0,16.3,38.1,77.4,226.5,estimado_anual
2002,Ceiba,17138.0,47.8,18080.0,13.0,16.6,38.2,77.4,221.4,estimado_anual
2003,Ceiba,16752.0,46.7,18120.0,13.0,16.9,38.3,77.4,216.4,estimado_anual
2004,Ceiba,16353.0,45.6,18160.0,13.0,17.2,38.4,77.4,211.3,estimado_anual
2005,Ceiba,15907.0,44.5,18200.0,13.0,17.5,38.5,77.4,205.5,estimado_anual
2006,Ceiba,15442.0,43.4,18240.0,13.0,17.8,38.6,77.4,199.5,estimado_anual
2007,Ceiba,14957.0,42.3,18280.0,13.0,18.1,38.7,77.4,193.2,estimado_anual
2008,Ceiba,14459.0,41.2,18320.0,13.0,18.4,38.8,77.4,186.8,estimado_anual
2009,Ceiba,13987.0,40.1,18360.0,13.0,18.7,38.9,77.4,180.7,estimado_anual
2010,Ceiba,13626.0,39.0,18400.0,13.0,19.0,39.0,77.4,176.0,censo_decenal
2011,Ceiba,13425.0,39.1,18414.3,13.1,19.2,39.1,77.4,173.4,estimado_anual
2012,Ceiba,13218.0,39.2,18428.6,13.2,19.4,39.2,77.4,170.8,estimado_anual
2013,Ceiba,13057.0,39.3,18442.9,13.3,19.6,39.3,77.4,168.7,estimado_anual
2014,Ceiba,12795.0,39.4,18457.2,13.4,19.8,39.4,77.4,165.3,estimado_anual
2015,Ceiba,12540.0,39.5,18471.5,13.5,20.0,39.5,77.4,162.0,estimado_anual
2016,Ceiba,12276.0,39.6,18485.8,13.6,20.2,39.6,77.4,158.6,estimado_anual
2017,Ceiba,11961.0,39.7,18500.1,13.7,20.4,39.7,77.4,154.5,estimado_anual
2018,Ceiba,11480.0,39.8,18514.4,13.8,20.6,39.8,77.4,148.3,estimado_anual
2019,Ceiba,11427.0,39.9,18528.7,13.9,20.8,39.9,77.4,147.6,estimado_anual
2020,Ceiba,11275.0,40.0,18543.0,14.0,21.0,40.0,77.4,145.7,censo_decenal
2021,Ceiba,11112.0,40.1,18557.3,14.1,21.2,40.1,77.4,143.6,estimado_anual
2022,Ceiba,10874.0,40.2,18571.6,14.2,21.4,40.2,77.4,140.5,estimado_anual
2023,Ceiba,10758.0,40.3,18585.9,14.3,21.6,40.3,77.4,139.0,estimado_anual
2024,Ceiba,10675.0,40.4,18600.2,14.4,21.8,40.4,77.4,137.9,estimado_anual
2025,Ceiba,10559.0,40.5,18614.5,14.5,22.0,40.5,77.4,136.4,estimado_anual
1950,Ciales,19428.0,,,,,,173.3,112.1,estimado_poblacion
1951,Ciales,19295.0,,,,,,173.3,111.3,estimado_poblacion
1952,Ciales,19156.0,,,,,,173.3,110.5,estimado_poblacion
1953,Ciales,19022.0,,,,,,173.3,109.8,estimado_poblacion
1954,Ciales,18889.0,,,,,,173.3,109.0,estimado_poblacion
1955,Ciales,18749.0,,,,,,173.3,108.2,estimado_poblacion
1956,Ciales,18614.0,,,,,,173.3,107.4,estimado_poblacion
1957,Ciales,18480.0,,,,,,173.3,106.6,estimado_poblacion
1958,Ciales,18343.0,,,,,,173.3,105.8,estimado_poblacion
1959,Ciales,18209.0,,,,,,173.3,105.1,estimado_poblacion
1960,Ciales,18045.0,,,,,,173.3,104.1,estimado_poblacion
1961,Ciales,17794.0,,,,,,173.3,102.7,estimado_poblacion
1962,Ciales,17544.0,,,,,,173.3,101.2,estimado_poblacion
1963,Ciales,17285.0,,,,,,173.3,99.7,estimado_poblacion
1964,Ciales,17042.0,,,,,,173.3,98.3,estimado_poblacion
1965,Ciales,16790.0,,,,,,173.3,96.9,estimado_poblacion
1966,Ciales,16537.0,,,,,,173.3,95.4,estimado_poblacion
1967,Ciales,16284.0,,,,,,173.3,94.0,estimado_poblacion
1968,Ciales,16034.0,,,,,,173.3,92.5,estimado_poblacion
1969,Ciales,15783.0,,,,,,173.3,91.1,estimado_poblacion
1970,Ciales,15611.0,74.0,1600.0,23.0,3.0,30.0,173.3,90.1,censo_decenal
1971,Ciales,15669.0,73.6,1840.0,23.0,3.2,30.4,173.3,90.4,estimado_anual
1972,Ciales,15734.0,73.2,2080.0,23.0,3.4,30.8,173.3,90.8,estimado_anual
1973,Ciales,15797.0,72.8,2320.0,23.0,3.6,31.2,173.3,91.2,estimado_anual
1974,Ciales,15853.0,72.4,2560.0,23.0,3.8,31.6,173.3,91.5,estimado_anual
1975,Ciales,15919.0,72.0,2800.0,23.0,4.0,32.0,173.3,91.9,estimado_anual
1976,Ciales,15975.0,71.6,3040.0,23.0,4.2,32.4,173.3,92.2,estimado_anual
1977,Ciales,16042.0,71.2,3280.0,23.0,4.4,32.8,173.3,92.6,estimado_anual
1978,Ciales,16101.0,70.8,3520.0,23.0,4.6,33.2,173.3,92.9,estimado_anual
1979,Ciales,16162.0,70.4,3760.0,23.0,4.8,33.6,173.3,93.3,estimado_anual
1980,Ciales,16248.0,70.0,4000.0,23.0,5.0,34.0,173.3,93.8,censo_decenal
1981,Ciales,16404.0,69.7,4320.0,22.8,5.3,34.3,173.3,94.7,estimado_anual
1982,Ciales,16567.0,69.4,4640.0,22.6,5.6,34.6,173.3,95.6,estimado_anual
1983,Ciales,16735.0,69.1,4960.0,22.4,5.9,34.9,173.3,96.6,estimado_anual
1984,Ciales,16912.0,68.8,5280.0,22.2,6.2,35.2,173.3,97.6,estimado_anual
1985,Ciales,17099.0,68.5,5600.0,22.0,6.5,35.5,173.3,98.7,estimado_anual
1986,Ciales,17290.0,68.2,5920.0,21.8,6.8,35.8,173.3,99.8,estimado_anual
1987,Ciales,17490.0,67.9,6240.0,21.6,7.1,36.1,173.3,100.9,estimado_anual
1988,Ciales,17699.0,67.6,6560.0,21.4,7.4,36.4,173.3,102.1,estimado_anual
1989,Ciales,17916.0,67.3,6880.0,21.2,7.7,36.7,173.3,103.4,estimado_anual
1990,Ciales,18119.0,67.0,7200.0,21.0,8.0,37.0,173.3,104.6,censo_decenal
1991,Ciales,18260.0,66.7,7640.0,20.8,8.3,37.4,173.3,105.4,estimado_anual
1992,Ciales,18406.0,66.4,8080.0,20.6,8.6,37.8,173.3,106.2,estimado_anual
1993,Ciales,18560.0,66.1,8520.0,20.4,8.9,38.2,173.3,107.1,estimado_anual
1994,Ciales,18723.0,65.8,8960.0,20.2,9.2,38.6,173.3,108.0,estimado_anual
1995,Ciales,18892.0,65.5,9400.0,20.0,9.5,39.0,173.3,109.0,estimado_anual
1996,Ciales,19070.0,65.2,9840.0,19.8,9.8,39.4,173.3,110.0,estimado_anual
1997,Ciales,19258.0,64.9,10280.0,19.6,10.1,39.8,173.3,111.1,estimado_anual
1998,Ciales,19453.0,64.6,10720.0,19.4,10.4,40.2,173.3,112.3,estimado_anual
1999,Ciales,19654.0,64.3,11160.0,19.2,10.7,40.6,173.3,113.4,estimado_anual
2000,Ciales,19734.0,64.0,11600.0,19.0,11.0,41.0,173.3,113.9,censo_decenal
2001,Ciales,19729.0,63.7,11640.0,19.1,11.1,41.1,173.3,113.8,estimado_anual
2002,Ciales,19703.0,63.4,11680.0,19.2,11.2,41.2,173.3,113.7,estimado_anual
2003,Ciales,19672.0,63.1,11720.0,19.3,11.3,41.3,173.3,113.5,estimado_anual
2004,Ciales,19626.0,62.8,11760.0,19.4,11.4,41.4,173.3,113.2,estimado_anual
2005,Ciales,19545.0,62.5,11800.0,19.5,11.5,41.5,173.3,112.8,estimado_anual
2006,Ciales,19396.0,62.2,11840.0,19.6,11.6,41.6,173.3,111.9,estimado_anual
2007,Ciales,19224.0,61.9,11880.0,19.7,11.7,41.7,173.3,110.9,estimado_anual
2008,Ciales,19058.0,61.6,11920.0,19.8,11.8,41.8,173.3,110.0,estimado_anual
2009,Ciales,18900.0,61.3,11960.0,19.9,11.9,41.9,173.3,109.1,estimado_anual
2010,Ciales,18786.0,61.0,12000.0,20.0,12.0,42.0,173.3,108.4,censo_decenal
2011,Ciales,18631.0,61.1,12010.8,20.0,12.0,42.1,173.3,107.5,estimado_anual
2012,Ciales,18500.0,61.2,12021.6,20.0,12.0,42.2,173.3,106.8,estimado_anual
2013,Ciales,18405.0,61.3,12032.4,20.0,12.0,42.3,173.3,106.2,estimado_anual
2014,Ciales,18248.0,61.4,12043.2,20.0,12.0,42.4,173.3,105.3,estimado_anual
2015,Ciales,18044.0,61.5,12054.0,20.0,12.0,42.5,173.3,104.1,estimado_anual
2016,Ciales,17840.0,61.6,12064.8,20.0,12.0,42.6,173.3,102.9,estimado_anual
2017,Ciales,17539.0,61.7,12075.6,20.0,12.0,42.7,173.3,101.2,estimado_anual
2018,Ciales,16974.0,61.8,12086.4,20.0,12.0,42.8,173.3,97.9,estimado_anual
2019,Ciales,17051.0,61.9,12097.2,20.0,12.0,42.9,173.3,98.4,estimado_anual
2020,Ciales,16976.0,62.0,12108.0,20.0,12.0,43.0,173.3,98.0,censo_decenal
2021,Ciales,16941.0,62.1,12118.8,20.0,12.0,43.1,173.3,97.8,estimado_anual
2022,Ciales,16744.0,62.2,12129.6,20.0,12.0,43.2,173.3,96.6,estimado_anual
2023,Ciales,16692.0,62.3,12140.4,20.0,12.0,43.3,173.3,96.3,estimado_anual
2024,Ciales,16707.0,62.4,12151.2,20.0,12.0,43.4,173.3,96.4,estimado_anual
2025,Ciales,16652.0,62.5,12162.0,20.0,12.0,43.5,173.3,96.1,estimado_anual
1950,Cidra,20527.0,,,,,,93.2,220.2,estimado_poblacion
1951,Cidra,20665.0,,,,,,93.2,221.7,estimado_poblacion
1952,Cidra,20807.0,,,,,,93.2,223.3,estimado_poblacion
1953,Cidra,20943.0,,,,,,93.2,224.7,estimado_poblacion
1954,Cidra,21084.0,,,,,,93.2,226.2,estimado_poblacion
1955,Cidra,21226.0,,,,,,93.2,227.7,estimado_poblacion
1956,Cidra,21363.0,,,,,,93.2,229.2,estimado_poblacion
1957,Cidra,21508.0,,,,,,93.2,230.8,estimado_poblacion
1958,Cidra,21645.0,,,,,,93.2,232.2,estimado_poblacion
1959,Cidra,21787.0,,,,,,93.2,233.8,estimado_poblacion
1960,Cidra,21940.0,,,,,,93.2,235.4,estimado_poblacion
1961,Cidra,22136.0,,,,,,93.2,237.5,estimado_poblacion
1962,Cidra,22338.0,,,,,,93.2,239.7,estimado_poblacion
1963,Cidra,22542.0,,,,,,93.2,241.9,estimado_poblacion
1964,Cidra,22741.0,,,,,,93.2,244.0,estimado_poblacion
1965,Cidra,22944.0,,,,,,93.2,246.2,estimado_poblacion
1966,Cidra,23136.0,,,,,,93.2,248.2,estimado_poblacion
1967,Cidra,23339.0,,,,,,93.2,250.4,estimado_poblacion
1968,Cidra,23540.0,,,,,,93.2,252.6,estimado_poblacion
1969,Cidra,23743.0,,,,,,93.2,254.8,estimado_poblacion
1970,Cidra,24005.0,60.0,2600.0,15.0,7.0,28.0,93.2,257.6,censo_decenal
1971,Cidra,24449.0,59.4,2990.0,14.9,7.6,28.3,93.2,262.3,estimado_anual
1972,Cidra,24902.0,58.8,3380.0,14.8,8.2,28.6,93.2,267.2,estimado_anual
1973,Cidra,25345.0,58.2,3770.0,14.7,8.8,28.9,93.2,271.9,estimado_anual
1974,Cidra,25793.0,57.6,4160.0,14.6,9.4,29.2,93.2,276.7,estimado_anual
1975,Cidra,26240.0,57.0,4550.0,14.5,10.0,29.5,93.2,281.5,estimado_anual
1976,Cidra,26684.0,56.4,4940.0,14.4,10.6,29.8,93.2,286.3,estimado_anual
1977,Cidra,27136.0,55.8,5330.0,14.3,11.2,30.1,93.2,291.2,estimado_anual
1978,Cidra,27580.0,55.2,5720.0,14.2,11.8,30.4,93.2,295.9,estimado_anual
1979,Cidra,28029.0,54.6,6110.0,14.1,12.4,30.7,93.2,300.7,estimado_anual
1980,Cidra,28514.0,54.0,6500.0,14.0,13.0,31.0,93.2,305.9,censo_decenal
1981,Cidra,29122.0,53.5,6960.0,13.8,13.4,31.3,93.2,312.5,estimado_anual
1982,Cidra,29752.0,53.0,7420.0,13.6,13.8,31.6,93.2,319.2,estimado_anual
1983,Cidra,30413.0,52.5,7880.0,13.4,14.2,31.9,93.2,326.3,estimado_anual
1984,Cidra,31096.0,52.0,8340.0,13.2,14.6,32.2,93.2,333.6,estimado_anual
1985,Cidra,31806.0,51.5,8800.0,13.0,15.0,32.5,93.2,341.3,estimado_anual
1986,Cidra,32544.0,51.0,9260.0,12.8,15.4,32.8,93.2,349.2,estimado_anual
1987,Cidra,33314.0,50.5,9720.0,12.6,15.8,33.1,93.2,357.4,estimado_anual
1988,Cidra,34116.0,50.0,10180.0,12.4,16.2,33.4,93.2,366.1,estimado_anual
1989,Cidra,34952.0,49.5,10640.0,12.2,16.6,33.7,93.2,375.0,estimado_anual
1990,Cidra,35751.0,49.0,11100.0,12.0,17.0,34.0,93.2,383.6,censo_decenal
1991,Cidra,36354.0,48.7,12120.0,11.9,17.2,34.5,93.2,390.1,estimado_anual
1992,Cidra,36984.0,48.4,13140.0,11.8,17.4,35.0,93.2,396.8,estimado_anual
1993,Cidra,37638.0,48.1,14160.0,11.7,17.6,35.5,93.2,403.8,estimado_anual
1994,Cidra,38314.0,47.8,15180.0,11.6,17.8,36.0,93.2,411.1,estimado_anual
1995,Cidra,39018.0,47.5,16200.0,11.5,18.0,36.5,93.2,418.6,estimado_anual
1996,Cidra,39748.0,47.2,17220.0,11.4,18.2,37.0,93.2,426.5,estimado_anual
1997,Cidra,40507.0,46.9,18240.0,11.3,18.4,37.5,93.2,434.6,estimado_anual
1998,Cidra,41297.0,46.6,19260.0,11.2,18.6,38.0,93.2,443.1,estimado_anual
1999,Cidra,42116.0,46.3,20280.0,11.1,18.8,38.5,93.2,451.9,estimado_anual
2000,Cidra,42787.0,46.0,21300.0,11.0,19.0,39.0,93.2,459.1,censo_decenal
2001,Cidra,43074.0,45.4,21360.0,11.0,19.1,39.2,93.2,462.2,estimado_anual
2002,Cidra,43324.0,44.8,21420.0,11.0,19.2,39.4,93.2,464.8,estimado_anual
2003,Cidra,43506.0,44.2,21480.0,11.0,19.3,39.6,93.2,466.8,estimado_anual
2004,Cidra,43697.0,43.6,21540.0,11.0,19.4,39.8,93.2,468.9,estimado_anual
2005,Cidra,43807.0,43.0,21600.0,11.0,19.5,40.0,93.2,470.0,estimado_anual
2006,Cidra,43797.0,42.4,21660.0,11.0,19.6,40.2,93.2,469.9,estimado_anual
2007,Cidra,43688.0,41.8,21720.0,11.0,19.7,40.4,93.2,468.8,estimado_anual
2008,Cidra,43591.0,41.2,21780.0,11.0,19.8,40.6,93.2,467.7,estimado_anual
2009,Cidra,43524.0,40.6,21840.0,11.0,19.9,40.8,93.2,467.0,estimado_anual
2010,Cidra,43530.0,40.0,21900.0,11.0,20.0,41.0,93.2,467.1,censo_decenal
2011,Cidra,43402.0,40.2,21915.6,11.0,20.1,41.1,93.2,465.7,estimado_anual
2012,Cidra,43200.0,40.4,21931.2,11.0,20.2,41.2,93.2,463.5,estimado_anual
2013,Cidra,43070.0,40.6,21946.8,11.0,20.3,41.3,93.2,462.1,estimado_anual
2014,Cidra,42662.0,40.8,21962.4,11.0,20.4,41.4,93.2,457.7,estimado_anual
2015,Cidra,42219.0,41.0,21978.0,11.0,20.5,41.5,93.2,453.0,estimado_anual
2016,Cidra,41784.0,41.2,21993.6,11.0,20.6,41.6,93.2,448.3,estimado_anual
2017,Cidra,41094.0,41.4,22009.2,11.0,20.7,41.7,93.2,440.9,estimado_anual
2018,Cidra,39789.0,41.6,22024.8,11.0,20.8,41.8,93.2,426.9,estimado_anual
2019,Cidra,40043.0,41.8,22040.4,11.0,20.9,41.9,93.2,429.6,estimado_anual
2020,Cidra,39984.0,42.0,22056.0,11.0,21.0,42.0,93.2,429.0,censo_decenal
2021,Cidra,39976.0,42.2,22071.6,11.0,21.1,42.1,93.2,428.9,estimado_anual
2022,Cidra,39604.0,42.4,22087.2,11.0,21.2,42.2,93.2,424.9,estimado_anual
2023,Cidra,39561.0,42.6,22102.8,11.0,21.3,42.3,93.2,424.5,estimado_anual
2024,Cidra,39689.0,42.8,22118.4,11.0,21.4,42.4,93.2,425.8,estimado_anual
2025,Cidra,39669.0,43.0,22134.0,11.0,21.5,42.5,93.2,425.6,estimado_anual
1950,Coamo,26476.0,,,,,,214.6,123.4,estimado_poblacion
1951,Coamo,26437.0,,,,,,214.6,123.2,estimado_poblacion
1952,Coamo,26395.0,,,,,,214.6,123.0,estimado_poblacion
1953,Coamo,26355.0,,,,,,214.6,122.8,estimado_poblacion
1954,Coamo,26317.0,,,,,,214.6,122.6,estimado_poblacion
1955,Coamo,26274.0,,,,,,214.6,122.4,estimado_poblacion
1956,Coamo,26234.0,,,,,,214.6,122.2,estimado_poblacion
1957,Coamo,26188.0,,,,,,214.6,122.0,estimado_poblacion
1958,Coamo,26152.0,,,,,,214.6,121.9,estimado_poblacion
1959,Coamo,26112.0,,,,,,214.6,121.7,estimado_poblacion
1960,Coamo,26093.0,,,,,,214.6,121.6,estimado_poblacion
1961,Coamo,26128.0,,,,,,214.6,121.8,estimado_poblacion
1962,Coamo,26170.0,,,,,,214.6,121.9,estimado_poblacion
1963,Coamo,26210.0,,,,,,214.6,122.1,estimado_poblacion
1964,Coamo,26246.0,,,,,,214.6,122.3,estimado_poblacion
1965,Coamo,26284.0,,,,,,214.6,122.5,estimado_poblacion
1966,Coamo,26322.0,,,,,,214.6,122.7,estimado_poblacion
1967,Coamo,26361.0,,,,,,214.6,122.8,estimado_poblacion
1968,Coamo,26399.0,,,,,,214.6,123.0,estimado_poblacion
1969,Coamo,26438.0,,,,,,214.6,123.2,estimado_poblacion
1970,Coamo,26576.0,66.0,2100.0,18.0,5.0,28.0,214.6,123.8,censo_decenal
1971,Coamo,27008.0,65.5,2410.0,18.0,5.4,28.3,214.6,125.9,estimado_anual
1972,Coamo,27448.0,65.0,2720.0,18.0,5.8,28.6,214.6,127.9,estimado_anual
1973,Coamo,27880.0,64.5,3030.0,18.0,6.2,28.9,214.6,129.9,estimado_anual
1974,Coamo,28316.0,64.0,3340.0,18.0,6.6,29.2,214.6,131.9,estimado_anual
1975,Coamo,28750.0,63.5,3650.0,18.0,7.0,29.5,214.6,134.0,estimado_anual
1976,Coamo,29184.0,63.0,3960.0,18.0,7.4,29.8,214.6,136.0,estimado_anual
1977,Coamo,29626.0,62.5,4270.0,18.0,7.8,30.1,214.6,138.1,estimado_anual
1978,Coamo,30058.0,62.0,4580.0,18.0,8.2,30.4,214.6,140.1,estimado_anual
1979,Coamo,30491.0,61.5,4890.0,18.0,8.6,30.7,214.6,142.1,estimado_anual
1980,Coamo,30886.0,61.0,5200.0,18.0,9.0,31.0,214.6,143.9,censo_decenal
1981,Coamo,31142.0,60.6,5600.0,17.8,9.3,31.3,214.6,145.1,estimado_anual
1982,Coamo,31409.0,60.2,6000.0,17.6,9.6,31.6,214.6,146.4,estimado_anual
1983,Coamo,31688.0,59.8,6400.0,17.4,9.9,31.9,214.6,147.7,estimado_anual
1984,Coamo,31974.0,59.4,6800.0,17.2,10.2,32.2,214.6,149.0,estimado_anual
1985,Coamo,32270.0,59.0,7200.0,17.0,10.5,32.5,214.6,150.4,estimado_anual
1986,Coamo,32578.0,58.6,7600.0,16.8,10.8,32.8,214.6,151.8,estimado_anual
1987,Coamo,32898.0,58.2,8000.0,16.6,11.1,33.1,214.6,153.3,estimado_anual
1988,Coamo,33230.0,57.8,8400.0,16.4,11.4,33.4,214.6,154.8,estimado_anual
1989,Coamo,33571.0,57.4,8800.0,16.2,11.7,33.7,214.6,156.4,estimado_anual
1990,Coamo,33920.0,57.0,9200.0,16.0,12.0,34.0,214.6,158.1,censo_decenal
1991,Coamo,34254.0,56.6,9920.0,15.8,12.2,34.4,214.6,159.6,estimado_anual
1992,Coamo,34597.0,56.2,10640.0,15.6,12.4,34.8,214.6,161.2,estimado_anual
1993,Coamo,34952.0,55.8,11360.0,15.4,12.6,35.2,214.6,162.9,estimado_anual
1994,Coamo,35315.0,55.4,12080.0,15.2,12.8,35.6,214.6,164.6,estimado_anual
1995,Coamo,35684.0,55.0,12800.0,15.0,13.0,36.0,214.6,166.3,estimado_anual
1996,Coamo,36067.0,54.6,13520.0,14.8,13.2,36.4,214.6,168.1,estimado_anual
1997,Coamo,36463.0,54.2,14240.0,14.6,13.4,36.8,214.6,169.9,estimado_anual
1998,Coamo,36864.0,53.8,14960.0,14.4,13.6,37.2,214.6,171.8,estimado_anual
1999,Coamo,37279.0,53.4,15680.0,14.2,13.8,37.6,214.6,173.7,estimado_anual
2000,Coamo,37719.0,53.0,16400.0,14.0,14.0,38.0,214.6,175.8,censo_decenal
2001,Coamo,38190.0,51.5,16450.0,14.1,14.2,38.1,214.6,178.0,estimado_anual
2002,Coamo,38620.0,50.0,16500.0,14.2,14.4,38.2,214.6,180.0,estimado_anual
2003,Coamo,39029.0,48.5,16550.0,14.3,14.6,38.3,214.6,181.9,estimado_anual
2004,Coamo,39412.0,47.0,16600.0,14.4,14.8,38.4,214.6,183.7,estimado_anual
2005,Coamo,39741.0,45.5,16650.0,14.5,15.0,38.5,214.6,185.2,estimado_anual
2006,Coamo,39956.0,44.0,16700.0,14.6,15.2,38.6,214.6,186.2,estimado_anual
2007,Coamo,40102.0,42.5,16750.0,14.7,15.4,38.7,214.6,186.9,estimado_anual
2008,Coamo,40240.0,41.0,16800.0,14.8,15.6,38.8,214.6,187.5,estimado_anual
2009,Coamo,40394.0,39.5,16850.0,14.9,15.8,38.9,214.6,188.2,estimado_anual
2010,Coamo,40483.0,38.0,16900.0,15.0,16.0,39.0,214.6,188.6,censo_decenal
2011,Coamo,40103.0,38.2,16908.5,15.0,16.1,39.1,214.6,186.9,estimado_anual
2012,Coamo,39627.0,38.4,16917.0,15.0,16.2,39.2,214.6,184.7,estimado_anual
2013,Coamo,39198.0,38.6,16925.5,15.0,16.3,39.3,214.6,182.7,estimado_anual
2014,Coamo,38572.0,38.8,16934.0,15.0,16.4,39.4,214.6,179.7,estimado_anual
2015,Coamo,37920.0,39.0,16942.5,15.0,16.5,39.5,214.6,176.7,estimado_anual
2016,Coamo,37147.0,39.2,16951.0,15.0,16.6,39.6,214.6,173.1,estimado_anual
2017,Coamo,36250.0,39.4,16959.5,15.0,16.7,39.7,214.6,168.9,estimado_anual
2018,Coamo,34757.0,39.6,16968.0,15.0,16.8,39.8,214.6,162.0,estimado_anual
2019,Coamo,34867.0,39.8,16976.5,15.0,16.9,39.9,214.6,162.5,estimado_anual
2020,Coamo,34619.0,40.0,16985.0,15.0,17.0,40.0,214.6,161.3,censo_decenal
2021,Coamo,34332.0,40.2,16993.5,15.0,17.1,40.1,214.6,160.0,estimado_anual
2022,Coamo,33816.0,40.4,17002.0,15.0,17.2,40.2,214.6,157.6,estimado_anual
2023,Coamo,33556.0,40.6,17010.5,15.0,17.3,40.3,214.6,156.4,estimado_anual
2024,Coamo,33400.0,40.8,17019.0,15.0,17.4,40.4,214.6,155.6,estimado_anual
2025,Coamo,33076.0,41.0,17027.5,15.0,17.5,40.5,214.6,154.1,estimado_anual
1950,Comerío,17983.0,,,,,,73.7,244.0,estimado_poblacion
1951,Comerío,18044.0,,,,,,73.7,244.8,estimado_poblacion
1952,Comerío,18104.0,,,,,,73.7,245.6,estimado_poblacion
1953,Comerío,18168.0,,,,,,73.7,246.5,estimado_poblacion
1954,Comerío,18228.0,,,,,,73.7,247.3,estimado_poblacion
1955,Comerío,18289.0,,,,,,73.7,248.2,estimado_poblacion
1956,Comerío,18349.0,,,,,,73.7,249.0,estimado_poblacion
1957,Comerío,18414.0,,,,,,73.7,249.9,estimado_poblacion
1958,Comerío,18474.0,,,,,,73.7,250.7,estimado_poblacion
1959,Comerío,18535.0,,,,,,73.7,251.5,estimado_poblacion
1960,Comerío,18588.0,,,,,,73.7,252.2,estimado_poblacion
